"{
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjUifQ.eyJzdWIiOiIyMC0wOC0wMDAxNjEiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTg1NjQ2LCJleHAiOjE1ODU3Nzc2NDZ9.5P4tcP1ujrt-q7Y5-5EpsEfQ6P10sYeHava8jvIc7ik"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjcifQ.eyJzdWIiOiIyMC0wOC0wMDAxNjEiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxODU2NDYsImV4cCI6MTU4NTc3NzY0Nn0.QrN1qOenDuu8DZQ_eA0U_O95d9vIgXubSI5YY2BB974""
}"
"{
  ""loanId"": ""20-08-000162"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjQifQ.eyJzdWIiOiIyMC0wOC0wMDAxNjIiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTg1NjQ4LCJleHAiOjE1ODU3Nzc2NDh9.r_BtWyo42hAWD_THV_WqUeFVKk8Eg1zX6qozSLZFxE8"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjEifQ.eyJzdWIiOiIyMC0wOC0wMDAxNjIiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxODU2NDgsImV4cCI6MTU4NTc3NzY0OH0.ikvwyipLBqdoZxF8ror5x_N-Vjjq_wkOA1nCiMnrPNo""
}"
"{
  ""loanId"": ""20-03-000157"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjYifQ.eyJzdWIiOiIyMC0wMy0wMDAxNTciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTg1NjUwLCJleHAiOjE1ODU3Nzc2NTB9.yxIVceTfkrfjNjdIt7WjjzPxEFEa7vgzh6gBn03Siog"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjgifQ.eyJzdWIiOiIyMC0wMy0wMDAxNTciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxODU2NTAsImV4cCI6MTU4NTc3NzY1MH0._ycSgmHFAoJl3ELxVwnPytYD-5jshw27fVhuDfM1PzY""
}"
"{
  ""loanId"": ""20-05-000164"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjYifQ.eyJzdWIiOiIyMC0wNS0wMDAxNjQiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTg1NjUyLCJleHAiOjE1ODU3Nzc2NTJ9.TooLkFKxPjVpKncMgGc_gFY29bhYYJO7T7noXqPmd0s"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjQifQ.eyJzdWIiOiIyMC0wNS0wMDAxNjQiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxODU2NTIsImV4cCI6MTU4NTc3NzY1Mn0.Zve37h12qqCq4FQrfhf8ZPOUZQCR5k91SbIsi42n5o8""
}"
"{
  ""loanId"": ""20-16-000167"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjQifQ.eyJzdWIiOiIyMC0xNi0wMDAxNjciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTg1NjU0LCJleHAiOjE1ODU3Nzc2NTR9.hRAwC-MGnRnch9TenBIbFMsKjzTvo-GNjxSTdUw77I0"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjkifQ.eyJzdWIiOiIyMC0xNi0wMDAxNjciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxODU2NTQsImV4cCI6MTU4NTc3NzY1NH0.filWybhx4mfCJHumt6gOE_TDiMXtkTfvN2CvLFS0Pxo""
}"
